RID	Regulator	Target	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
RID01458	FENDRR	EZH2	0.13084	-0.14661	0.07405	0.0621	0.02471	0.05445	-0.06622	-0.09143	0.15638	0.31655	-0.06793	0.10926	0.27286	0.1534	0.18716	0.18097	-0.12874	0.04978	0.01982	0.03576	-0.01777	0.04794	-0.2833	0.1703	0.0373	0.03106	-0.27856	-0.0095	0.01951	-0.16792	-0.08717	-0.01648	0.52039
RID01459	FTX	miR-374a	0.18075	0.86896	0.55737	0.07564	NA	0.62736	NA	0.25381	0.19727	0.11195	NA	0.62261	0.18055	0.20187	0.0143	0.00667	0.81866	0.06654	0.16638	0.0874	NA	0.02212	0.59813	NA	-0.02982	0.05193	0.10891	0.19955	0.06288	0.17255	0.81407	NA	-0.07471
RID01460	FTX	MCM2	-0.03722	-0.01604	-0.15195	0.31024	0.16052	-0.27678	0.3369	0.10681	0.14785	0.16134	0.17682	0.00276	0.38679	-0.08821	0.25759	0.23789	-0.12809	0.28353	0.26492	0.38478	0.02208	0.37483	0.0387	-0.03106	0.12046	0.11139	-0.12299	0.36672	0.49255	-0.17294	0.02169	0.26525	0.14123
RID01461	UCA1	TP53	-0.15639	0.06564	-0.01766	0.03603	-0.11097	-0.10605	-0.04082	-0.13032	0.32236	-0.04906	0.07248	0.03171	0.01955	0.23085	0.0471	0.17373	0.05329	0.05149	-0.03462	-0.01126	-0.07576	0.19241	0.1007	-0.07186	0.02991	-0.04135	0.01066	0.26197	0.15665	0.13746	0.14527	-0.00114	-0.21721
RID01462	UCA1	PIM1	-0.0565	0.21539	0.20129	0.06646	0.03559	0.1048	-0.05276	-0.11339	0.22758	0.02187	-0.09923	2e-04	0.20989	0.09574	-0.00888	0.01514	0.29056	0.38026	0.0238	-0.00305	0.21844	0.03398	0.09328	-0.04296	0.00444	0.14465	0.03032	0.00662	0.09068	0.18625	0.07699	-0.02731	0.23855
RID01463	UCA1	PKM	-0.04338	0.07728	0.08289	0.13151	0.12121	-0.00996	0.04572	-0.16722	-0.06522	0.03732	0.15638	0.00689	0.0537	-0.18566	-0.1252	0.2597	0.22398	0.01212	-0.04641	0.07699	0.2351	-0.05683	0.0573	0.05477	-0.02338	0.06944	0.071	0.27323	0.15922	-0.25201	0.10498	0.2177	-0.01903
RID01464	BRCA1	NEAT1	0.07085	-0.05126	0.0912	0.16835	0.09752	0.18841	0.08537	-0.17998	0.13405	0.00108	0.2012	0.23082	0.15941	-0.07471	0.24973	0.23053	0.09399	0.10437	0.07592	0.11733	0.12795	0.0409	0.10046	0.2823	0.20689	0.05697	0.16289	-0.31881	0.22231	-0.09822	0.00683	0.46364	0.19298
RID01466	NEAT1	WNT4	-0.09126	-0.04836	0.02922	-0.03407	-0.19341	-0.0713	0.12036	-0.02953	0.14801	0.08701	0.09679	-0.03571	0.0231	-0.16206	0.18324	-0.03972	-0.01307	-0.04741	0.13918	-0.04084	-0.15842	-0.11652	0.01724	-0.0185	-0.0846	0.00452	0.07924	0.35224	-0.03277	0.24023	0.00223	0.08889	0.10326
RID01467	LINC01133	SRSF6	0.00527	0.05507	-0.13346	-0.17591	0.07997	-0.025	-0.09566	-0.01163	0.20926	0.05822	0.18615	-0.0168	0.1086	-0.08545	0.13221	0.16086	-0.02377	0.01326	-0.09193	0.00158	0.03526	-0.00449	-0.14484	-0.1789	-0.16283	0.06126	-0.02186	-0.05534	0.07354	-0.00689	-0.03371	-0.12446	0.50261
RID01468	LINC-ROR	POU5F1	0.16076	-0.02852	0.02044	-0.0302	0.12523	0.12952	-0.02435	0.15156	0.29736	0.03508	0.06542	0.23601	0.37548	0.38075	0.31466	0.17352	0.05932	0.00852	-0.1572	0.20448	0.35879	0.36612	0.15766	0.08802	0.07053	0.17272	0.22005	0.22435	0.42241	0.25171	0.07442	0.15484	0.39367
RID01469	LINC-ROR	SOX2	0.0153	0.17644	-0.0315	0.48576	-0.03177	0.01156	0.10028	0.1129	0.21871	0.37665	-0.07615	-0.02466	0.02336	0.1832	0.15687	-0.01833	-0.03709	0.25089	-0.08537	0.12082	-0.09981	-0.04687	-0.03231	0.3339	0.15552	0.05459	-0.02538	0.489	0.0982	0.32076	-0.01329	0.03223	0.38122
RID01470	LINC-ROR	NANOG	0.05577	0.48207	0.28166	0.09845	0.34851	0.69944	0.39592	0.47279	0.43512	0.16256	0.44911	0.26145	0.38462	0.35899	0.41331	0.13122	0.65977	0.16556	0.35112	0.08256	0.35353	0.35415	0.60819	0.20191	-0.01585	0.24482	0.38424	0.02267	0.54374	0.28251	0.14279	0.333	0.33913
RID01471	LINC-ROR	PROM1	-0.02312	-0.01484	-0.12109	-0.06686	-0.18115	-0.02671	0.24324	0.12241	0.11415	0.097	0.41353	0.1232	0.23622	0.22748	0.10907	0.00455	-0.01339	-0.04842	-0.05885	0.05109	0.03465	-0.04746	-0.01086	-0.10249	0.06884	0.04092	0.10563	-0.04061	0.13512	0.24414	-0.01842	-0.15329	0.37326
RID01474	BCAR4	GLI2	-0.01526	-0.04508	-0.0247	-0.04592	-0.22004	-0.00436	-0.11178	0.00109	0.01595	0.05966	0.00529	0.12516	0.26212	0.01243	-0.05654	-0.02204	-0.07576	-0.05131	-0.03142	-0.02654	-0.09911	0.01553	-0.01318	-0.03872	0.11083	0.00534	-0.04498	0.11812	0.08259	0.22708	-0.0224	-0.08072	0.03262
RID01475	HOTAIR	miR-326	NA	-0.0094	-0.05425	-0.03771	NA	-0.02828	0.18823	0.06653	0.00672	-0.00456	0.02341	-0.03782	0.0049	-0.06966	-0.021	-0.0121	0.02506	0.19068	NA	0.0093	-0.04961	-0.05709	0.04504	0.31079	-0.01591	-0.01056	-0.0531	-0.0338	-0.0203	-0.0095	-0.01911	NA	-0.02845
RID01476	HOTAIR	SP1	0.0651	0.13092	0.11646	0.10084	-0.01132	0.06345	0.32406	0.31481	0.08368	0.10729	0.13698	0.10182	0.43689	0.00579	0.16804	0.08532	0.07733	0.12881	0.04211	0.02665	0.19404	0.05531	0.03433	0.04775	0.17672	0.16559	0.1962	0.2562	0.03079	-0.0304	0.11577	0.46048	-0.14393
RID01477	MALAT1	MMP14	-0.09529	-0.11234	-0.11766	-0.06465	0.18529	-0.12379	0.08267	-0.10196	-0.04766	-0.01802	0.17332	-0.11966	-0.25538	-0.12869	0.02155	0.186	-0.14105	-0.12589	-0.23359	0.07251	-0.04171	-0.021	-0.10298	-0.14243	-0.14288	-0.14787	-0.11637	0.57251	-0.13608	0.51104	-0.13423	-0.09832	-0.23087
RID01478	MALAT1	SNAI1	-0.01736	-0.08547	-0.10655	-0.03912	-0.00787	-0.16464	0.21274	0.12201	-0.08931	-0.04016	0.20936	-0.068	-0.0714	-0.2711	0.02717	0.10727	-0.14321	-0.06318	0.031	0.05945	0.05796	0.2334	-0.0778	-0.05887	-0.11196	-0.01932	-0.10564	-0.29165	-0.06898	0.18874	-0.05722	0.09969	0.03404
RID01479	CAMTA1-DT	CAMTA1	0.57239	0.52002	0.56918	0.40109	0.21444	0.45879	0.26046	0.44016	0.40477	0.52294	0.66093	0.19582	0.39309	0.00501	0.55332	0.40391	0.39606	0.39913	0.30484	0.35216	0.48515	0.37711	0.22283	0.45904	0.15326	0.46599	0.38086	0.35186	0.39988	0.0795	0.47018	0.3002	0.35025
RID01480	NEAT1	NRAS	0.02356	-0.10139	-0.06908	0.1041	0.21304	-0.05519	0.31593	0.02453	-0.0844	-0.20051	0.0601	-0.19789	-0.22491	0.24207	0.12267	0.15427	-0.18895	-0.23927	0.10911	-0.04486	-0.10159	0.01526	-0.0699	0.04889	-0.13744	-0.04496	0.11174	0.01138	-0.17772	-0.07489	0.13747	0.13416	0.28826
RID01481	XIST	KLF2	-0.07609	0.03078	0.15595	0.00965	-0.00757	-0.10772	-0.00757	-0.00029	-0.11502	-0.01414	-0.03374	0.16693	0.02096	0.07061	0.05521	0.07573	0.0902	0.13757	-0.02251	-0.01857	0.0421	-0.05445	0.0496	-0.06786	0.03831	0.03165	-0.01538	-0.07596	0.01983	-0.01529	-0.07746	-0.07181	0.14365
RID01484	KRT7-AS	KRT7	0.56621	0.57839	0.56234	0.66246	0.59767	0.77232	0.38636	0.74523	0.61862	0.77458	0.88185	0.79275	0.69569	0.72521	0.69772	0.79278	0.53216	0.79714	0.80292	0.6741	0.71641	0.6292	0.80028	0.71139	0.74488	0.71514	0.80516	0.47132	0.35441	0.68262	0.53956	0.66552	0.24778
RID01485	XIST	EZH2	0.06978	-0.01441	-0.06065	0.02185	-0.02641	0.01934	-0.01902	0.03056	0.05934	-0.04574	-0.0718	0.15721	0.17663	0.04911	0.13004	0.11543	0.02995	0.04766	-0.02603	0.17475	0.05603	-0.0895	-0.04749	-0.01097	0.13292	0.02584	0.03377	-0.25107	0.02904	0.05243	-0.07703	0.03103	0.08724
RID01487	CLMAT3	CDKN1B	0.1718	-0.05878	-0.10859	0.09982	0.12781	-0.06582	-0.01659	0.08727	0.01081	-0.02663	0.11289	-0.06465	0.0636	0.0359	0.05596	0.15141	-0.1239	-0.01794	0.24593	0.10303	0.18844	0.13573	-0.14184	0.1377	0.08489	-0.01508	0.0644	-0.19443	0.21892	0.24087	-0.0024	0.01926	0.27984
RID01488	CLMAT3	CDH1	-0.05196	-0.01732	-0.07307	0.05866	0.19697	-0.05248	0.02975	-0.01465	0.22339	0.02312	0.09652	-0.03938	0.10666	0.01838	-0.05906	0.13005	-0.10801	0.01805	-0.15423	0.02011	-0.06343	-0.05334	-0.0598	-0.06263	-0.00155	-0.06037	-0.01819	-0.26461	0.18471	0.17436	0.04088	-0.10129	0.21104
RID01491	XIST	PDK1	0.16471	-0.00717	-0.148	-0.09001	0.20347	-0.1127	-0.01734	-0.05312	0.02601	0.00132	-0.03835	0.08668	0.16892	0.01532	0.04399	-0.03647	-0.13067	-0.11863	-0.1708	0.00286	0.18278	-0.16513	-0.02683	-0.0544	0.07195	0.0629	0.01633	-0.00316	-0.17788	0.02231	-0.1891	-0.05575	0.05215
RID01492	TRPM2-AS	SHC1	-0.05031	-0.09711	0.03313	-0.05102	-0.21165	0.0196	0.07205	-0.072	0.15073	-0.07586	0.04485	0.01999	0.2954	0.20532	0.31668	0.03876	0.09286	-0.01751	0.00478	0.10984	0.01887	-0.12109	0.06352	-0.12432	-0.02776	0.06924	0.05323	0.29087	-0.04332	0.1766	-0.09966	0.17953	0.37555
RID01494	HOTAIR	TP53	0.13751	0.14855	0.16555	0.23169	0.29071	0.05939	0.125	0.00636	0.14449	0.21863	0.16114	0.09781	0.24439	-0.05509	0.15746	0.28962	0.05237	0.15104	0.07008	0.01564	-0.03154	-0.02189	-0.02218	-0.08194	0.04143	0.15258	0.17137	0.19841	0.02808	0.39207	0.04948	0.05119	0.0498
RID01495	HOTAIR	CDKN1A	0.1392	-0.02092	-0.0284	-0.09515	-0.17442	-0.02645	-0.11388	-0.21502	-0.10189	-0.10651	0.10445	-0.03493	0.07698	-0.08457	0.01902	-0.02095	-0.0496	-0.11778	-0.12995	0.00768	-0.03799	-0.00336	0.02959	-0.13144	-0.01412	-0.00248	-0.03439	0.35612	-0.00604	0.15181	0.00636	0.39293	0.01016
RID01496	HOTAIR	SOX2	0.0875	0.0494	0.05128	-0.02612	0.94418	0.06994	0.5009	-0.1948	0.05752	0.0269	-0.10113	-0.02573	0.07643	-0.03207	-0.0468	0.74717	0.10691	-0.06932	0.0464	0.02312	0.05119	-0.00904	-0.01867	0.00263	0.07076	0.01528	0.05914	0.06234	0.06121	0.09371	0.05005	-0.06045	0.01772
RID01497	GAS5	BRCA1	0.24183	-0.17007	-0.0732	-0.22418	-0.11717	-0.1374	-0.04517	0.0491	-0.14778	0.1071	0.48629	-0.03677	0.19494	-0.0884	-0.08845	0.05774	-0.19757	0.10729	-0.01398	-0.03794	0.01602	0.06292	-0.08647	-0.10332	-0.25073	0.0102	0.05509	0.21793	-0.05883	0.05538	-0.08545	-0.21496	0.18741
RID01498	GAS5	TP53	0.13836	0.13534	0.10177	0.00972	0.37361	0.06348	0.16428	0.10055	-0.12657	0.05237	0.56561	0.11132	0.27565	0.22061	0.179	0.36225	0.09609	0.03167	0.22063	0.02359	-0.01254	0.0365	-0.00219	-0.12724	0.31019	0.06469	0.08596	-0.13006	0.21898	-0.08723	0.08449	0.0405	-0.44952
RID01499	CYTOR	IL24	0.36094	0.14139	0.01906	0.19087	-0.19363	0.24783	-0.11577	0.13139	0.16442	0.27049	0.35043	0.09939	0.2427	-0.00216	0.15667	0.11319	0.01648	0.10687	-0.1344	0.22835	0.07712	0.29948	0.49142	0.36653	-0.00484	0.08587	0.24673	-0.0369	0.10957	0.05408	0.07279	-0.03728	0.24099
RID01500	H19	LIN28A	-0.05319	-0.00765	0.13218	0.0459	-0.09234	-0.04703	0.23223	0.21334	0.44146	-0.02746	0.33401	0.07688	-0.02127	0.0361	0.00495	0.04758	0.23153	0.00194	-0.14133	0.00423	-0.03652	-0.10139	-0.03099	-0.01501	-0.12272	0.0989	0.16121	-0.10015	-0.09002	0.03343	0.19647	0.05551	-0.00911
RID01501	TUG1	VEGFA	0.41645	0.32702	0.24384	0.40595	0.38712	0.28692	0.70328	0.11921	0.34433	0.26146	0.55996	0.58943	0.08725	0.08377	0.07655	0.5732	0.30016	0.25946	0.22902	0.49934	0.30179	0.28317	0.25904	0.3478	0.10087	0.33353	0.40901	0.48594	0.4912	0.65555	0.35838	0.06107	0.45775
RID01503	XIST	MACC1	-0.14626	-0.02763	-0.02132	-0.04006	-0.08854	0.07174	0.1411	-0.04362	-0.0128	-0.09906	-0.07033	-0.12359	-0.12986	0.2252	-0.00147	0.02872	0.03575	0.04844	-0.09832	-0.00771	-0.12037	-0.07161	0.00239	0.04916	0.08206	0.0769	-0.10143	-0.14843	-0.12149	-0.02948	-0.10942	0.42933	0.18942
RID01504	PTCSC2	FOXE1	0.37034	0.40444	0.46948	0.56028	0.27175	-0.00648	0.59707	0.77442	-0.03135	0.72759	0.20162	0.37452	0.83358	-0.00844	0.06993	0.24698	0.56045	0.75696	0.15294	0.43833	0.05444	0.87885	0.61871	-0.03109	0.71907	0.5462	0.42934	0.51928	0.74981	0.81957	0.16893	0.32994	-0.06676
RID01505	CRNDE	TCF4	0.07166	0.08318	-0.04179	0.13083	-0.16501	-0.00146	-0.23366	0.33365	0.13088	-0.02296	0.11372	-0.02776	-0.02721	-0.19449	-0.032	0.40288	-0.06903	0.13696	0.06478	-0.03208	-0.28573	0.14339	-0.28467	0.04432	0.27608	0.00255	-0.05361	0.38227	0.23742	0.08163	0.00686	0.19027	0.09001
RID01506	CRNDE	CTNNB1	0.08835	0.03626	0.13011	0.06848	0.08315	0.05992	-0.17261	0.07732	0.12046	0.04748	0.18183	0.00863	0.12214	0.07011	0.3477	0.37147	0.01986	-0.0385	0.03268	0.11587	0.195	0.00961	0.05373	0.00024	0.03773	0.18881	0.20649	0.47963	0.06847	0.08535	0.03101	0.05584	0.40035
RID01507	SNHG12	MAP3K11	0.32742	0.09203	0.24086	-0.06645	-0.10461	0.14636	-0.31079	0.09079	0.05317	-0.0563	0.37349	0.0316	0.30308	0.19799	0.32499	0.04945	0.30675	0.17725	0.15054	0.17173	0.50262	0.17429	0.3083	-0.01657	0.01485	-0.18086	0.21999	-0.29679	0.33118	0.31689	0.02633	0.07109	-0.48426
RID01508	MALAT1	ITGB1	-0.05008	-0.06146	-0.06479	0.07177	-0.07514	0.08887	0.34172	-0.01388	-0.05773	-0.00489	-0.16379	-0.14241	0.03202	0.03843	0.08917	0.306	-0.10985	-0.11978	-0.06297	0.17946	0.03884	-0.03395	0.16192	-0.18463	0.18358	0.12855	0.10801	0.3093	-0.05046	0.46599	-0.03943	0.07675	0.58379
RID01509	TUG1	LIMK2	0.51694	0.41113	0.47606	0.56718	0.52508	0.57917	0.53312	0.66049	0.34461	0.54213	0.4937	0.41011	0.29532	0.47306	0.06869	0.49593	0.49593	0.53107	0.33158	0.68094	0.59763	0.72683	0.49722	0.46688	0.56251	0.12707	0.52103	0.16062	0.68034	0.72037	0.435	0.51778	0.46245
RID01510	MEG3	CDH1	0.19438	-0.11548	-0.15333	-0.04482	0.29799	-0.07092	-0.2004	-0.0828	-0.00437	-0.17839	-0.19914	-0.09877	0.00025	-0.01054	0.015	-0.028	0.07311	-0.01087	0.06397	0.09378	-0.10778	-0.00683	-0.20417	0.01334	-0.01448	-0.09232	-0.06941	-0.01214	-0.06965	0.2742	-0.13984	-0.03244	0.25881
RID01511	MEG3	miR-200b	0.10227	0.19169	0.08305	-0.00736	0.27518	0.09117	-0.08338	-0.09514	0.04604	0.09511	-0.08327	0.02919	0.12802	0.09325	-0.00097	0.05257	0.36959	0.23995	-0.06307	0.14815	0.2808	NA	0.24082	-0.00081	0.39453	0.0385	0.11745	-0.00118	0.10513	0.2582	-0.02158	-0.07126	NA
RID01512	MEG3	miR-200a	NA	0.18154	0.05304	-0.01489	0.1188	0.10525	-0.00486	-0.0682	0.05103	0.09733	-0.11502	0.04723	0.09528	0.03554	0.01283	0.03699	0.23176	0.33221	-0.13484	0.1657	0.15739	0.16975	0.27134	-0.0202	0.33919	0.03624	0.07497	0.02327	0.25711	0.22178	-0.00778	0.02119	NA
RID01513	MEG3	miR-429	0.15147	0.13796	0.07186	0.00246	0.16413	0.12227	-0.07004	-0.0505	0.1171	0.08917	-0.13884	0.05579	0.16924	0.10935	-0.00403	0.07823	0.27701	0.34726	-0.19917	0.24923	0.11043	-0.07721	0.28015	-0.01709	0.36539	0.03949	0.03333	0.00967	0.14273	0.22734	-0.00744	-0.00298	NA
RID01514	MEG3	miR-200c	NA	-0.01097	0.03351	-0.05315	NA	0.04738	0.18394	-0.07691	NA	0.04703	-0.038	0.02512	0.06141	-0.01805	-0.0191	-0.00959	0.13256	0.12258	NA	0.05322	0.17312	0.29477	0.13089	-0.05359	0.29012	0.02808	-0.02831	0.01719	0.05231	-0.01748	-0.00509	-0.04878	NA
RID01515	MEG3	miR-141	NA	-0.02205	0.03576	-0.0232	NA	0.01863	0.06297	-0.07815	NA	0.14431	-0.03658	0.01812	0.02228	0.03027	NA	0.06871	0.37329	-0.0144	NA	0.03242	0.18072	NA	0.12166	-0.01929	-0.02149	0.02412	-0.01685	0.1229	0.24671	0.04003	-0.01966	0.18579	NA
RID01516	HOTAIR	EZH2	0.19777	0.10451	0.106	0.01352	0.38311	0.0497	0.11922	0.15418	0.09608	0.12366	0.03872	0.48428	0.35565	-0.06884	0.31812	0.27115	0.06254	0.14249	0.29851	0.10962	0.19572	-0.04684	0.16905	0.00288	0.16818	0.25001	0.22044	0.25063	0.08479	-0.00715	0.23131	0.22598	0.04862
RID01517	MALAT1	GLI2	-0.21303	0.00119	0.01624	0.11691	0.1386	0.03092	0.15075	-0.19646	0.17726	0.16707	0.10631	-0.00997	0.08416	-0.11036	0.04407	0.05056	-0.00885	0.23437	-0.05282	0.00972	0.02206	-0.07012	0.04758	-0.09021	0.0672	0.07771	0.05186	0.35992	0.05951	0.09976	-0.01861	0.27802	0.21893
RID01518	XIST	BAG1	0.0654	0.01704	0.09106	0.03235	-0.08781	-0.05012	-0.2191	-0.0937	-0.02277	0.05976	-0.02378	-0.06115	0.07214	-0.03168	0.08093	0.07795	-0.06435	0.01066	0.01066	0.07214	-0.12237	-0.29905	0.0275	-0.14523	-0.01394	0.03125	-0.08561	-0.52127	-0.06708	-0.177	-0.08224	-0.12108	0.05834
RID01519	DLX6-AS1	PTEN	0.17335	-0.03491	0.00788	0.00737	0.16959	0.33261	0.08516	0.03623	0.10096	0.06915	0.11225	0.01504	0.09273	0.31855	0.02958	0.2162	0.22017	0.05098	0.11808	0.07306	-0.06407	0.28124	0.22149	0.16601	0.00977	0.0785	0.05579	0.34399	0.17087	0.22785	0.01102	0.11546	-0.02718
RID01521	LINC00161	PTEN	0.01787	0.18365	0.05605	-0.05326	-0.00028	0.38846	0.06256	-0.02029	-0.0598	-0.08449	0.0787	0.12	0.22429	0.21214	0.02097	0.0945	0.49692	-0.02194	0.14035	0.06833	0.06229	0.15909	0.06475	0.16544	0.04613	-0.01122	0.1162	0.26522	0.09291	0.09694	0.2002	0.16556	0.31534
RID01522	H19	CBL	-0.03356	-0.10489	-0.01747	0.03183	-0.16221	0.04724	-0.04994	0.09006	-0.05696	-0.02373	0.07298	0.04762	-0.05683	0.19037	0.06979	0.07156	0.06392	-0.01531	0.18055	0.07025	0.06892	0.12744	-0.03058	0.06389	-0.14271	0.04866	0.12304	-0.22139	0.00361	0.06246	0.04945	0.04406	0.03519
RID01523	MEG3	BRI3	-0.21625	0.08315	-0.01409	-0.05286	-0.06587	-0.06638	0.07061	0.09994	-0.10487	0.19837	0.2609	-0.05776	0.04349	-0.03695	-0.11879	0.07698	-0.0149	0.05718	-0.0986	-0.06257	-0.05881	-0.06468	-0.21409	0.0955	-0.14866	-0.12511	-0.03451	-0.21831	-0.05555	0.13277	-0.04905	-0.16147	0.10863
RID01524	UCA1	ARL2	-0.11171	-0.16026	-0.00586	0.0382	0.15038	0.14823	0.27293	0.05449	-0.10818	0.06236	0.25434	0.14894	0.0264	0.12087	-0.12885	0.16001	0.21818	0.01291	0.20868	-0.012	0.01124	-0.0418	-0.11767	0.1955	-0.08327	-0.0392	0.21861	0.26203	0.05181	-0.24497	0.05687	-0.16151	-0.15426
RID01526	UPF1	MALAT1	-0.08745	-0.10034	-0.17697	0.11309	0.29074	-0.2445	0.45324	-0.16946	0.34674	0.10425	0.32021	-0.12004	0.11481	-0.281	0.05185	0.28802	-0.16914	0.19038	-0.06294	0.18532	0.19963	-0.11512	-0.29853	0.23178	0.1195	-0.01489	0.00291	-0.00314	0.09916	0.28214	-0.12558	0.05651	0.07521
RID01527	XIST	AR	-0.00894	-0.04498	0.05905	0.16806	-0.12936	0.01013	0.29811	-0.04723	0.11232	-0.07041	0.15264	0.03994	-0.07701	0.05973	-0.06926	-0.19523	0.00811	0.00419	-0.0541	0.09037	-0.12105	-0.10409	0.00225	-0.07777	0.1731	0.02065	0.08598	-0.10069	0.02238	-0.02983	0.05829	-0.17606	0.35105
RID01528	PVT1	miR-195	-0.00931	0.05901	0.06017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01208	0.00011	NA	-0.04992	-0.05532	-0.09058	0.04595	NA	0.01726	0.00784	NA	NA	NA	NA	-0.00218	NA	NA
RID01529	TUG1	EZH2	0.42953	0.24602	0.25062	0.31645	0.34069	0.35929	0.57674	0.30827	0.44246	0.19376	0.30494	0.43146	0.56178	0.32065	0.32972	0.48937	0.35154	0.33494	0.44442	0.451	0.36866	0.31254	0.30767	0.41563	0.37614	0.30252	0.45738	0.34919	0.21445	0.00052	0.35485	0.12168	0.65651
RID01530	SNHG6	ZEB1	0.21743	-0.09178	-0.26242	-0.18351	-0.11061	-0.25284	-0.30173	-0.03885	0.11164	-0.14137	0.6007	-0.16656	0.11242	0.06393	0.15686	-0.18584	-0.26149	-0.14491	-0.10268	-0.12307	-0.23361	-0.14294	-0.24143	-0.07347	-0.08008	-0.05703	-0.06473	0.36802	-0.24106	0.00721	-0.08144	-0.14277	0.42061
RID01531	SNHG6	CDKN1B	0.19667	0.11789	-0.03283	-8e-04	0.17695	0.19274	-0.33182	0.09864	0.07028	0.17847	0.20438	0.00868	0.26302	-0.02588	0.15523	-0.2418	0.06982	0.07967	-0.02834	0.0258	0.19994	0.03456	-0.13526	0.13428	-0.13065	-0.0452	0.03664	0.34406	0.05034	-0.1301	0.18715	0.26635	0.38583
RID01532	AFAP1-AS1	MMP2	0.04684	-0.03962	-0.10003	0.01029	-0.0343	-0.02748	-0.11894	-0.18662	0.09042	-0.01028	0.0908	-0.04171	-0.01705	-0.06592	0.01334	-0.00255	0.05929	0.04878	-0.00667	-0.08784	-0.07085	-0.02255	0.29314	0.0059	-0.05381	0.00467	-0.06021	0.07058	0.14516	-0.04119	-0.06626	-0.10002	0.10467
RID01533	AFAP1-AS1	MMP9	0.09843	-0.01634	-0.00599	0.36245	0.16831	0.00053	-0.10287	-0.11234	0.172	0.01458	0.06798	-0.00986	-0.04855	-0.05221	-0.03243	0.08393	0.0654	0.0696	-0.02823	0.01871	-0.05809	0.01867	0.07458	0.05982	-0.00484	-0.0074	0.04058	-0.04604	0.07505	0.00946	0.01628	0.58251	-0.01855
RID01536	CRNDE	E2F3	0.11995	0.01345	-0.07119	0.025	-0.25194	0.20228	-0.13086	0.12809	0.0538	0.0826	0.44235	0.2195	-0.04525	0.07838	0.25628	0.17469	-0.01522	0.15187	-0.03407	0.04785	0.02185	0.23214	0.18112	0.34072	0.08871	0.19907	0.25349	0.03705	0.34888	0.33104	-0.04026	-0.00401	0.34049
RID01537	CRNDE	TCF7L2	0.02349	0.13177	-0.10148	0.19509	-0.04096	-0.00695	-0.19429	-0.2928	-0.03632	0.08761	0.08408	0.10126	0.34216	-0.23582	-0.08393	0.14798	0.14204	0.08832	-0.04274	-0.03495	0.49421	-0.00044	-0.14037	-0.03661	0.27575	0.21919	0.28708	0.31788	0.30836	0.00894	-0.07332	0.11176	0.45543
RID01538	LINC-ROR	ZEB1	0.06231	0.18584	0.29239	0.07135	0.19468	0.41148	0.34298	0.17216	0.3198	0.01008	0.05059	0.26359	0.16594	0.21195	0.12427	0.04689	0.6727	-0.03861	-0.04031	-0.02544	0.00157	0.38373	0.51221	0.14018	0.18034	0.09843	0.01113	-0.19958	0.30054	0.16526	0.06479	0.09389	0.33034
RID01540	TUSC7	CDK6	-0.07749	-0.03947	0.01417	0.01517	0.14535	0.27535	-0.00726	-0.00436	-0.03572	0.00269	-0.12543	-0.01608	0.08347	-0.00651	-0.0143	0.09457	0.10006	0.01293	0.17205	0.11639	0.05058	0.02558	0.2075	-0.00323	0.36346	0.04241	-0.00876	-0.04754	-0.08457	-0.12068	0.27296	0.1009	0.11711
RID01541	H19	CDH1	-0.05882	0.03036	-0.07615	0.01617	0.07143	-0.05435	-0.22938	-0.06548	-0.00185	0.03654	-0.18032	0.05246	0.13284	-0.01506	-0.01045	-0.02413	0.00771	0.11041	0.04402	0.23425	-0.01564	-0.08051	-0.12714	-0.09619	-0.09636	-0.09527	0.07173	0.20352	-0.03167	0.0415	-0.06898	0.00665	-0.03512
RID01542	H19	VIM	0.2239	-0.08727	0.17243	-0.00412	-0.11158	0.00339	-0.13259	0.00434	-0.06867	-0.03873	-0.07003	0.13081	-0.06845	-0.05626	0.14275	-0.0327	-0.03891	-0.08778	0.16728	0.01944	0.07575	-0.11477	0.14903	0.01973	-0.02588	-0.06846	-0.00608	0.69356	0.0855	0.03986	-0.1064	-0.15659	0.09657
RID01543	H19	MMP9	-0.02939	-0.02337	0.1478	-0.02152	-0.03016	0.04896	-0.16734	-0.01601	0.1565	0.02187	0.49894	0.04122	-0.02361	-0.0609	0.20261	0.02105	-0.03005	-0.05346	-0.05529	0.00503	0.16076	0.01757	-0.00222	0.05863	-0.03646	0.03195	0.09402	-0.04269	0.15069	0.18496	-0.0225	0.13783	0.00553
RID01544	NEAT1	CTBP2	-0.11965	-0.00785	0.08975	0.12038	0.16721	0.0185	0.2074	0.02918	-0.06494	-0.15182	-0.02119	-0.0302	-0.04356	0.3168	-0.24483	0.21408	0.01129	0.026	0.34706	0.09008	0.17612	-0.03104	0.04259	-0.07978	0.02142	0.00079	0.18807	-0.27711	-0.03103	0.50816	-0.08672	0.29039	0.24801
