RID	Regulator	Target	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
RID01749	HULC	ESM1	0.9749	0.13885	0.13448	0.17428	0.62953	0.34958	0.18277	0.74612	0.32884	0.29067	0.6993	0.31823	0.07397	0.56394	0.94936	0.00116	0.2089	0.68273	0.54024	1e-05	0.25268	0.66974	0.92528	0.64305	0.39024	0.93782	0.86181	0.00119	0.00054	0.63847	0.41244	0.94468	0.85638
RID01750	MALAT1	PCDH10	0.5435	0.59362	0.60096	0.68605	0.35778	0.04808	0.40304	0.93191	0.02863	0.62861	0.28321	0.431	0.00392	0.36672	0.5365	0.30645	0.71033	0.55993	0.39923	0.46071	0.03358	0.61738	0.05278	0.1927	0.00969	0.34562	3e-05	0	0.35305	0.81267	0.75015	0.4312	0.00249
RID01751	HOTAIR	CASP2	0.26878	0.00511	0.00543	0.14069	0.02042	0.02336	0.01748	0.04851	0.15596	0.00094	0.1913	0	0	0.00136	0	1e-05	0.44485	0.00021	0.12619	0.17849	0.00529	0.24362	0.02831	0.55099	0.00172	0.00088	4e-05	0.04711	0.1879	0.46001	0	0.22489	0.7447
RID01753	MALAT1	AKAP9	0.61794	0	0.00648	0	0.15007	0	0.00849	0.09747	0.27832	0	0.92622	0	0	0	0	0.00025	0	0	0.0033	0	2e-05	0.79061	0	0.85356	1e-05	0	0.00284	0.02084	0	0	0	0.04902	0
RID01754	MALAT1	SRSF1	0.33744	0.02981	0.00026	0	0.07947	0.68828	0.00341	0.11667	0	0.00063	0.00093	0.08234	0	0.00045	0	0	0.00025	0	0.1295	0	0	0.00122	0.04068	0.29013	0	0	0.43992	0.0376	0	0	0.02471	0.05482	0
RID01755	FEZF1-AS1	FEZF1	6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.88689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RID01756	LINC01133	KLF2	0.00055	0.29029	0.07009	0.3342	0	0.69751	0.80982	1e-05	0.41784	0.14502	0	0.12497	0.00011	0.10221	0.39486	0.01609	0	0.00584	0.00072	0.34956	0	0.00947	0.00096	0.08206	0	0.39382	0	0	0.00291	0.05874	0.66456	0.75301	0.25306
RID01757	LINC01133	CDKN1A	0.87761	0.30336	0.85448	0.53893	0.81641	0	0.72863	0.4215	0.42499	0.00025	0.96021	0.30758	0.56679	0.07692	0.13018	0.04885	0.00093	0.07862	0.13076	0.03802	0.00572	0.37664	0.01315	0.73707	0.50481	0.95111	0.24053	0	0.21911	0.00021	0.63643	0.88811	0.0231
RID01758	LINC01133	CDH1	0.9111	0.69246	0.03905	0.29105	0.87621	0.00513	0.07275	0.34079	0.05753	0	0.14139	0.77909	0.43394	0	0.94266	0.02195	0.00066	0	0.43919	0.8846	0.00041	0.24835	0.16919	0.38021	0.01467	0.64995	0.04328	0	0.29692	0.00067	0.10933	0.17316	0.11577
RID01759	RGMB-AS1	RGMB	9e-05	0	0	0	0.35529	0	0	0	0	0	0.00062	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00306	0	0	0	0
RID01760	MEG3	TP53	0.40687	0.75457	0.00283	0.25589	0.43757	0.06321	0.31167	0.67743	0.71862	0.01999	0.77457	0.16648	0.89594	0.01074	0.3282	0.17739	0.23735	0.19392	0.00346	0.00389	0.10143	0.06585	0.95683	0.07879	0	0.0417	0.74833	0.80428	0.00032	0.02696	0.03154	0.79107	0.95486
RID01761	MALAT1	MMP2	0.49429	0.10201	0.00757	0.64665	0.26032	0.89932	0.12987	0.30806	0.40119	0.2869	0.0059	0.0573	0.76831	0.64715	0.0397	0.04722	0.01183	0.00087	0.39629	0.01065	0.97063	0.41213	0	0.30561	6e-05	0.10761	0.12176	0.00652	0.00622	0.21712	0.23314	0.53367	0.7436
RID01762	CCAT1	HNRNPA1	0.42343	0.65804	0	0.0043	0.8041	0.03717	0.4257	0.34758	0.00013	0	0.02884	0.34067	1e-05	0.9293	0.00032	0.00369	0.98191	0	0.56377	0	3e-05	0.00123	0.37429	0.01464	0.99744	0	0.03813	0.5274	0	0.50013	0.05792	0.96957	0.04646
RID01763	MALAT1	TJP1	0.49609	0.29758	0.00285	1e-05	0.40073	0	0.00041	0.46989	1e-05	0.39941	0.12657	0.89158	9e-05	0.08882	0.9692	0	0.00138	0.00051	0.00027	0.00195	0.0885	0.59097	7e-05	0.71497	0	0.00026	0.00075	0.71221	0.19166	0	0.04334	0.18506	0
RID01764	MALAT1	CTNNB1	0.24238	0.29562	0.00056	0.01246	0.0656	0.00112	0.00019	0.14123	0.30573	0.76194	0.47467	0.03539	0.96917	0.07934	0.02563	0.19049	0.03182	0.66131	0.16484	0.03075	0.07527	0.67628	0.01943	0.22579	0.00374	0.21707	0.16974	0	0.45103	1e-05	0.15067	0.00151	1e-05
RID01765	CYTOR	CDKN2B	0.02427	0.21916	0.00603	0.00042	0.96704	0	0.39682	0.13392	0.05435	0.0014	0.65235	0	0	0.39252	0.89586	1e-05	0.38038	0.3666	0.90638	0.74294	0.04477	0.00047	0	0.53766	0.86697	0.05153	0.00883	0.1487	0	0.5871	0.53548	0.05259	0.0449
RID01766	CYTOR	CDKN2A	0	1e-05	0.00876	0.04257	0.57596	1e-04	0.12571	0.79434	0.03798	0.06355	0.00018	0	0.05687	0.18691	0.88926	0	0	0.15173	0.25365	0.35635	0.01044	0.16079	0	0	0.98536	0.02835	0.00429	0.51951	0	0.08179	0.00607	0.47648	0.02599
RID01768	PVT1	CDKN2B	0.82988	0.42749	0.02263	0.42631	0.04482	0.05688	0.6215	0.51555	0.94922	0.32025	0.58559	0.66601	0.54696	8e-05	0.29338	0.00225	0.43888	0.35653	0.63472	0.54984	0.4007	0.42711	0.03869	0.20163	0.07706	0.31083	0.47934	0.00036	0.46179	0	0.01948	0.58885	0.03658
RID01769	PVT1	CDKN1A	0.06895	0.05793	0.44514	0.33713	0.37185	0.002	0.90909	0.70867	0	0.01975	0.18518	0.10874	0.87618	0.68278	0.00012	0.55849	0.05903	0.45393	0.31031	0.15132	0.2024	0.17872	0.02921	0.01205	0.17716	0.24038	0.37672	0.05615	0.04939	0.00016	0.13684	0.68146	0
RID01770	SNHG12	AMOT	0.13923	0.25078	0.02055	0.07944	0.82556	0.08498	0.68506	0.77673	0.07794	0.04682	0.15602	2e-05	0.00054	0.00066	0	0.15007	4e-05	0.61023	0.09483	0.47496	0.02071	0.62403	0	0.05648	0.06136	0.64079	0.96161	5e-04	0.00615	0.06273	7e-05	0.00242	0.00255
RID01771	HOTAIR	WIF1	0.8369	0	0.23173	0.35907	0	0.65402	0.75013	0.03699	0.58462	0.3921	0.61637	0.13426	0.94987	0.63962	0.50534	0.51613	0.509	0.39104	0.28515	0.31999	4e-05	0.61381	0.47658	0.4024	0	0	0.00363	0.0041	0.56798	0.83078	0	0.65087	0.92356
RID01772	MALAT1	KDM5B	0.93194	5e-05	0.70891	0.00154	0.3639	0	0.00567	0.37423	0.11122	0.00132	0.39349	0.78975	3e-05	0.92142	0.84668	0	0.23828	0	0.09823	0.00385	1e-04	0.01269	0.00562	0.41055	0.00044	0.14838	0.40387	0.94603	0.09435	0	0.19739	0.14066	0.00017
RID01773	MALAT1	miR-448	NA	0.85724	0.63147	NA	NA	NA	0.24032	0.55278	NA	0.98387	NA	0.87442	NA	NA	0.12715	NA	0.00203	0.63818	NA	0.68184	NA	NA	0.85977	NA	0.02925	0.83485	0.99591	NA	0.86328	0.28457	0.89978	NA	NA
RID01774	TUG1	CDKN1C	0.22934	0.23707	0.15534	0.01164	0.56653	0.00859	0.18696	0.41302	0.15305	0.39499	0.02103	3e-05	0.01944	0.16607	0.27678	0.00562	0	0	0.11428	0.00643	0.44225	0.84909	0.00014	0.15069	0.05153	0.16709	2e-05	6e-05	0.00043	0	0.11448	0.67049	0.24764
RID01775	MALAT1	FGF2	0.5324	0.90227	0.87902	0.95949	0.86849	0.07064	0.00965	0.49005	0.01627	0.07248	0.81642	0.70253	0.00518	0.75641	0.01206	0.07597	0.00649	0.01796	0.55132	0.01917	0.27179	0.70273	0.76094	0.03428	0.29269	0	0	0.42948	0.08885	0.07954	0.00461	0.05888	0.09666
RID01776	CTNNB1	KCNQ1OT1	0.43188	0.78487	0.15772	0	0.01809	0.00021	0.00584	0.02529	0.29647	0	1e-05	0.34356	3e-05	0.21297	0	0	0.04231	0.35078	0.00097	0	6e-05	0.25562	0.25364	0.02591	0	3e-05	0.28571	0	0	0	0.43851	0.02307	8e-05
RID01778	MALAT1	EPAS1	0.2867	0.65905	0.05959	0.80969	0.85015	0.99437	0.00478	0.19567	0.07397	0.16578	0.76832	0.04773	0.15096	0.06641	0.76286	0.00023	0.00965	0.37192	0.12282	0.00085	0.00712	0.30435	0.36559	0.97002	0.00636	0.53038	0.85552	0	0	0	0.84578	0.58751	0.8563
RID01780	DNMT1	MEG3	0.10283	0.01132	0.57729	0.18815	0.85504	0	0.23717	0.70346	5e-05	0.61707	0	0	0.00287	0.12706	0.11315	0.00158	0.02728	0.42761	0.03297	3e-05	0.89203	0.23835	4e-05	0.00125	0.7573	0.04475	0.8371	0.47403	0.01816	0.60554	0.46075	0.45906	0.00187
RID01781	HOTAIR	PIK3R3	0.88375	0.21227	0.00011	0	0.76546	0.23928	0.27566	0.00592	0.18469	1e-05	0.3941	0.17893	0.68095	0.17407	0	0	0.94765	0	0.57955	0.13039	0.78635	0.0559	0.84712	0.9655	0.05163	0.22733	0.35667	0.92525	0.12735	0.32335	0.05725	0.50361	0.39965
RID01782	NEAT1	CDK6	0.50926	0.0779	0.00065	0.10129	0.35476	0	0.61258	0.59599	0.90135	0.03516	0.72434	0.12204	0.84738	0.14903	0.02979	0.86345	0.51368	0.66389	0.64889	0.6966	0.22129	0.39789	0.00168	0.0023	0.00364	0.57328	0.40691	0.01034	0.00332	0.00012	1e-05	0.49722	0.0128
RID01783	HOTAIR	VEGFA	0.32098	0.3974	0.30374	0.00368	0.03666	0.71082	0.19347	0.60154	0.98863	0.331	0.39535	0.00028	0.1744	0.24148	0.00457	0.8112	0.0018	0.31311	0.54048	0.40951	0.7981	0.49962	0.9853	0.4466	0.7172	0	0.42934	0.00059	0.14472	0.43872	0.02052	0.22086	0.48004
RID01784	HOTAIR	ANGPT2	0.51747	0.55402	0.25971	0.01993	0.54614	0.32638	0.02811	0.32893	0.61536	0.81176	0.01917	0.09389	0.19173	0.96111	3e-04	0.93162	0	0.22297	0.68768	0.43152	0.5923	0.37534	0.89431	0.45592	0.9705	0.00523	0.86259	0.00112	0.01891	0.71369	0.08601	0.80543	0.0708
RID01785	PANTR1	CCND1	0.62984	0.52876	0.1797	0.15851	0.48486	0.88952	0.37705	0.62634	0.7255	0.1322	0.76603	0	0.00166	0.68626	0.32154	0.22109	0.27469	0	0.06423	0.64065	0.19546	0.22459	0.74482	0.78785	0.07082	0.19865	0.47589	0.09389	0.07321	0.1204	0.73061	0.012	0.31307
RID01786	PANTR1	CDK4	0.58011	0.16258	0.0507	0.20914	0.73932	0.52631	0.48066	0.79081	0.01442	0.46789	0.80262	0.03604	0.02211	0.73292	1e-05	0	0.22602	0.51817	0.2153	0.11174	0.29573	0.03307	0.93047	0.51779	0.90846	0.10426	0.36828	0.74427	0.09227	0.68519	0.13667	0.59102	0.76294
RID01787	PANTR1	CDKN2C	0.86477	0.30184	0.00055	0.13752	0.58294	0.01397	0.18984	0.00057	0	0.03167	0.81347	3e-05	0.97557	0.38261	0	7e-04	0.96005	0.02063	0.97683	0.16211	0.05662	0.09257	0.23619	0.00981	0.54456	0.00309	0.83597	0.05276	0.32728	0.11015	0.24741	0.12197	0.20411
RID01788	PANTR1	RB1	0.51372	0.20112	0.05881	0.72059	0.03999	0.50598	0.49244	0.05091	0.18148	0.20855	0.0084	0.00017	0.0947	0.78295	0.62703	0.0662	0.20404	0.05092	0.96248	0.25556	0.08773	0.46097	0.29444	0.9483	0.47706	0.76563	0.31515	0.03901	0.91656	0.25497	0.67557	0.89973	0.44064
RID01789	HOTAIR	ELAVL1	0.14746	0.00581	0.00125	1e-05	0.68885	0.86985	0.28567	0.03356	0.31061	0.10867	0.61264	0.00124	0	0.82777	0	0	0.01349	0.00146	0.48728	0.0695	0.26821	0.16006	0.71867	0.34825	0.31645	0.0019	0.00011	0.00157	0.31908	0.24542	0.00454	0.01769	0.12304
RID01790	MEG3	ILF3	0.06072	0.07512	0.00354	0.10468	0.09812	0.11482	0.55871	0.73659	0	0.84257	0.05675	0	0.02851	0.02759	0.35384	0.00357	0.03027	0.57464	0.0192	0	0.01702	0.56044	0.17931	0.07038	0.00294	0.00028	0.80147	0.30913	0.13731	0.28145	0.16907	0.21308	0.0175
RID01791	HOTAIR	HOXA1	0.90843	0.31242	0.64205	0.10814	0.04502	0.00106	0.13283	0.02009	0.00077	0.89227	0.28016	0	0	0.38855	0	0	0.9884	0.56727	0.75492	0	0.31967	0.55316	0.89011	0.01107	0.92091	0	0.08602	0.41103	0.00026	0.36923	0.00397	0.06819	0.98811
RID01792	TGFB1	MALAT1	0.57313	0.05475	0.00021	0.30304	0.90348	0.05395	0.17567	0.02003	0.57034	0.02793	0.3278	0.00079	0.54339	0.00078	0.0197	0.00018	2e-05	0.37423	0.02181	0.00169	0.03964	0.99424	0.13561	0.11301	0.00271	0.7381	0.79264	0.00027	0.0071	0.88447	0.08714	0.87476	0.84509
RID01793	MALAT1	MAP2K1	0.91191	0.00965	0	0.53338	0.86972	0	2e-05	0.06908	0.95903	0.71527	0.78938	0	0.79598	0.13577	4e-05	0	0	0.44844	0.12782	0	0.02928	0.58022	4e-05	0.84637	0.58997	0.00428	0.15473	0.94903	0.69161	0	0.00944	0.76802	3e-05
RID01794	MALAT1	MAPK3	0.62597	0.01554	0	0.11661	0.43826	0	0.02978	0.8774	0.11982	0.18593	0.06353	0	0.13076	0.00232	0	0	0	0.88781	8e-05	0.34323	0.16907	0.16961	0	0.25848	0.03527	0.00227	0.05242	0	0.42697	0.0022	0.00878	0.47355	0.00283
RID01795	MALAT1	MAPK14	0.52553	0.00208	0.00255	0.00442	0.69509	0.79644	0.00017	0.05154	0.0562	0.46526	0.8519	0.11333	0.88585	0.22522	0.00556	0.00322	0.40948	0.52328	0.74499	0.00019	0.16187	0.26172	0.57798	0.55075	0.1246	0.00049	0.51319	0	0.00069	0	0.00286	0.18106	0.00092
RID01796	MALAT1	MAPK8	0.76711	0.01432	0.16268	1e-05	0.79262	0.15177	0.00018	0.34746	0.05622	0.03215	0.92334	0.99614	0.02528	0.65751	0.02689	0	0.98101	0.62546	0.13097	0.02315	0.08795	0.41417	0.08198	0.86032	0.00165	0	0.16817	0	0	0	0.32551	0.02749	0
RID01797	H19	CDH1	0.60659	0.53784	0.01005	0.77812	0.6789	0.22273	0.11681	0.37585	0.98089	0.40483	0.14737	0.221	0.02343	0.8414	0.80969	0.64185	0.85782	0.01314	0.68557	0	0.83543	0.27727	0.00418	0.21623	0.11904	0.03855	0.14416	0.01083	0.47415	0.65271	0.10356	0.96087	0.75708
RID01798	PCAT6	TP53	0.95631	0.79331	0.53284	0.85889	0.03908	0.18095	0.74928	0.53239	0.51921	0.0049	0.13846	0.2527	2e-05	0.97757	0.00081	0.05665	0.00373	0.66402	0.52011	0	0.88382	0.97982	0.03871	0.30919	0.06393	0.95026	0.57939	0.07298	0	0.00178	0.0311	0.26171	0.15287
RID01799	PCAT6	MYC	0.2095	0.00025	0.00071	0.96612	0.81647	0.19631	0.99651	0.73084	5e-04	0.76116	0.27633	0.04045	0.57354	0.48371	0.3516	0.23269	0.18473	0.4535	0.13329	0.26962	0.5252	0.11372	0.01	0.55355	0.00039	0.68958	0.85468	0.35578	0.60942	0.00091	0.12596	0.56895	0.25653
RID01800	miR-190a	TRERNA1	NA	0.56177	0.61842	0.66122	NA	0.71183	0.73758	0.31812	0.62444	0.72207	0.64129	0.3501	0.76322	0.64764	0.99985	0.5827	0.93983	1e-05	NA	0.23702	0.41424	0.65271	0.66633	NA	0.83618	0.70631	0.00198	0.16266	0.43781	NA	0.90086	NA	NA
RID01801	H19	TWIST1	0.45323	0.59437	0.00186	0.92711	0.03458	0.16562	0.70848	0.57148	0.00435	0.71797	4e-05	0.23962	0.6597	0.59036	0.09539	0.66312	0.2123	0.63458	0.26953	0.14121	0.83227	0.1414	0.68951	0.97082	0.49028	0.04324	0.01671	0	0	0.45726	0.31326	0.7028	0.78468
RID01802	PVT1	MYC	0.08117	0	0	0.13824	0.08119	0	0.36386	0.00211	0	2e-05	0	0	3e-05	0.478	0.01474	0	0	0	0.00769	0	0.00076	0.04621	0	0	0	0	0	0	0.00053	0	0	0.00031	0.14684
RID01803	H19	POU5F1	0.80045	0.30942	0.93013	0.97804	0.73579	0.59816	0.63141	0.19394	0.81845	0.15004	0.54748	0.60422	0.818	0.25321	0.00021	0.06939	0.63191	0.1064	0.51035	0.00168	0.42611	0.03613	0.48115	0.88706	0.36117	0.27373	0.15827	0	0.63897	0.41265	0.70789	0.0307	0.7334
RID01804	H19	NANOG	0.66989	0.29354	0.05566	0.34466	0.56645	0.44231	0.18801	4e-05	0.92013	0.64038	0.0615	0.70832	0.82185	0.76447	0.46581	0.63331	0.59598	0.87806	0.14015	0.66728	0.11924	0.29959	0.19852	0.77034	0.29233	0	0.42236	2e-05	0.15299	0.56007	0.75811	0.82405	0.75406
RID01805	H19	CDH1	0.60659	0.53784	0.01005	0.77812	0.6789	0.22273	0.11681	0.37585	0.98089	0.40483	0.14737	0.221	0.02343	0.8414	0.80969	0.64185	0.85782	0.01314	0.68557	0	0.83543	0.27727	0.00418	0.21623	0.11904	0.03855	0.14416	0.01083	0.47415	0.65271	0.10356	0.96087	0.75708
RID01806	H19	FUT4	0.66497	0.34787	0.47641	0.83681	0.26616	0.88337	0.4269	0.586	0.41538	0.75012	0.08196	0.93916	0.11794	0.27695	0.00013	0.88571	0.89031	0.52898	0.38922	0.14845	0.00238	0.43432	0.13032	0.72067	0.30183	0.07101	0.10844	0.0037	0.02903	0.1584	0.73753	0.94893	0.83661
RID01807	miR-675	H19	0.77867	0.57629	0.41403	0.57695	NA	0.00783	0.20002	0.59283	0.55417	0.80197	NA	0.16988	0.00078	0.41327	0.65066	0.49412	0.58022	0.85715	0.4278	0.50098	0.59016	0.24145	0.35493	NA	0.57236	0.62948	0.50592	0.58721	0.44699	0.00174	0.62974	0.93255	0.57068
RID01808	H19	PKM	0.26187	0.8753	0.4286	0.31343	0.81966	0.92865	0.36785	0.79055	0.19239	0.8641	0.43217	0.63751	0.28049	0.14138	0.01402	0.57279	0.34536	0.49051	0.1744	0.23912	0.9129	0.164	0.81615	0.91166	0.03077	0.61007	0.54304	0.11472	1e-04	0.67647	0.19709	0.44199	0.78836
RID01809	MYC	H19	0.87678	0.89707	0.84516	0.9883	0.61779	0.0418	0.63833	0.13869	0.06721	0.00068	0.56958	0.90117	0.59132	0.02017	0.46919	0.65181	0.62473	0.42843	0.87381	0.18234	0.03508	0.15756	0.60225	0.23132	0.61535	0.47362	0.82672	0	0.00297	0.31154	0.0561	0.43099	0.31985
RID01810	H19	miR-107	0.78148	0.83353	0.98597	0.79662	NA	0.68294	0.43556	0.06484	NA	0.96201	0.85456	0.46759	0.77212	0.73054	0.80177	0.60834	0.99063	0.96056	NA	0.33722	0.99509	0.61712	0.82412	0.63768	0.86053	0.9108	0.57254	0.52686	0.35802	0.66065	0.74436	NA	NA
RID01812	CRNDE	XIAP	0.12291	1e-05	0	0	0.26169	0.11596	0.42302	0.77995	0.10706	0	0.00772	0	0	0.04005	0	0.00022	0	0	0.21887	0.00644	0	0.28331	0	0.33741	1e-05	0	0.10274	0.01051	0	0.83982	0.02405	0.19218	0.00034
RID01813	CRNDE	PAK5	0.52305	0	0.16823	0.62377	0.54979	0.30761	0.49928	0.00295	0.1258	0	0.82293	0.00013	0.20189	0.84364	0	0.6705	0.4128	0	0.28657	0.15091	0.00171	0.83667	0.03103	0.85845	0.01887	0.97891	0.06599	0	0.00872	0.68093	0.00054	0.12743	0.53462
RID01814	HOTAIR	FGF1	0.53235	0.0462	0.07154	0.71443	0.5594	0.37973	0.58989	0.05684	0.37488	0.34826	0.65429	0.151	0.16661	0.96727	0.76599	0.47049	0.25242	0.81828	0.4121	0.1432	0.61069	0.00329	0.35489	0.67636	0.58213	0.57819	0.85899	0.27755	0.28702	0	0.23018	0.72273	0.96614
RID01815	MEG3	TP53	0.40687	0.75457	0.00283	0.25589	0.43757	0.06321	0.31167	0.67743	0.71862	0.01999	0.77457	0.16648	0.89594	0.01074	0.3282	0.17739	0.23735	0.19392	0.00346	0.00389	0.10143	0.06585	0.95683	0.07879	0	0.0417	0.74833	0.80428	0.00032	0.02696	0.03154	0.79107	0.95486
RID01816	MEG3	CTNNB1	0.97151	0.81613	0.09726	4e-05	0.86715	0.37158	0.42574	0.8812	0.51837	0.35969	0.96522	0.49817	0.57511	0.90231	0.52169	0.79745	0.10732	0.46814	0.93653	0.00011	0.00852	0.23434	0.05266	0.04341	0.50808	0.18234	0.06639	0.36323	0.18458	0.04608	0.22089	0.49137	0.90721
RID01817	TUG1	HSF2	0.00029	0	0	0	0.33999	0	0	0	0	0	0	0	0	6e-04	0	0	0	0	0.00051	0	0	0	0	0	0	0	0	0	0	0	0	0.04005	0
RID01818	CDKN2B-AS1	KLF2	0.10362	0.09895	1e-05	0.0076	0.34749	0.04421	0.31403	0.54991	0.61952	0.71243	0.55442	0.00222	0.10113	0.86625	0.73836	0.17431	0.05506	0.39913	0.23515	0.69512	0.71312	0.81753	0.20543	0.6374	0.00133	0.319	0.52794	1e-04	0.00399	0.85049	0.03663	0.31094	0.47615
RID01822	MTOR	GAS5	1e-04	0.00794	0.03379	0.08375	0.03674	0.00197	0.3233	0.32828	0.00915	0.00209	0.88735	0.00071	0.00388	0.93172	0	4e-05	2e-05	0.00038	0.01831	0.09848	0.28545	0.58595	0.00491	0.99729	0.00035	0.06615	0.16586	0.03377	0.72159	0.79812	0.7116	0.07201	0.09515
RID01823	miR-148a	HOTAIR	0.23568	0.0338	0.05495	0.83318	0.01985	0.80572	0.60026	0.82068	0.90582	0.45965	NA	0.64239	0.18866	0.76944	NA	0.9743	0.38944	0.9976	0.57486	0.09774	0.0036	NA	0.8617	0.00837	0.89805	0	0.85454	0.77991	0.54985	0.72358	0.82514	0.43781	NA
RID01824	HOTTIP	HOXA13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RID01825	AR	PCGEM1	0.84327	0.09029	0.11584	0.97489	0.13746	0.00079	0.5642	0.13222	0.62592	0.51654	0.50271	0.00419	0.67619	0.41598	0.00935	0.75654	0.69415	0.51075	0.73646	0.00012	0.27073	0.941	0.01444	0.05193	0.43942	0.18507	0.52669	0.28118	0.35968	0.93825	0.12582	0.50491	0.16307
RID01827	CCAT1	HMGA2	0.78838	0	0	0.24775	0.76718	0.1124	0.29879	0.15482	0.96306	0.01195	0.96936	0	0	1e-05	0.89723	0.18105	0.02495	0.18126	0.17211	0	0	0.98706	0.00183	0.00754	0.25705	5e-05	0.00331	0	8e-05	0	0.34225	0.08039	0.00029
RID01828	CCAT1	MYC	2e-04	0	0.00477	0.00893	0.15098	0	0.70338	9e-05	0.12086	0	0.04823	0.16214	0	0.3508	0.05525	0	0	0	0.04707	0.00016	0	0.92663	0.30979	0	0.34384	0.01555	0	0	0.35052	0	0.0637	0.00236	0.00106
RID01829	NBAT1	REST	0.62962	0.00316	0.00027	0	0.67944	0	0.06654	2e-05	0.05752	0.00028	0.02526	0	0.02237	0	0.00132	0	0	0	0.2017	0.00599	0	0.7287	0	0	0	0	9e-05	0.17718	0	0.00236	0	0.00044	0.8345
RID01831	SPP1	HOTAIR	0.97774	0.88537	0.84772	0.52798	0.3306	0.96132	0.28909	0.05141	0.22917	0.77459	0.39143	0.06102	0.37367	0.90079	0.18649	0.49744	0.34077	0.13933	0.46217	0.15791	0.10189	0.08084	0.70777	0.99253	0.24654	0	0.46203	0.56857	0.85333	0.14273	0.59648	0.63666	0.94941
RID01835	LINC-ROR	miR-145	NA	0.92982	NA	NA	NA	0.83581	NA	0.33613	NA	0.62689	NA	0.37993	NA	0.86816	0.95566	0.99419	0.73799	NA	NA	0.73708	NA	0.04071	NA	NA	NA	0.37513	0.44897	NA	NA	NA	NA	NA	NA
RID01836	TGFB1	HOTAIR	0.75276	0.48524	0.54955	0.11312	0.97191	0.28089	0.57528	4e-05	0.06111	0.21968	0.16278	0	0.41996	0.36976	0.28707	0	0.5125	0.01274	0	0.17673	0.37249	0.03244	0.00108	0.12732	0.01424	0.16912	0.04274	0.28984	0.10072	0.66616	0.74793	0.27816	0.99765
RID01837	miR-21	GAS5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.70831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RID01843	MEG3	GDF15	0.17981	0.15601	0.6709	0.69133	0.08045	0.04946	0.41113	0.91395	0.43281	0.41731	0.52234	0.66974	0.19132	0.14987	0.98255	0.66492	0.66926	0.70443	0.84806	0.01293	0.42515	0.8942	0.00449	0.02503	0.59295	0.08718	0.2343	0.39274	0.67099	0.13491	0.13471	0.64821	0.15512
RID01844	MEG3	TP53	0.40687	0.75457	0.00283	0.25589	0.43757	0.06321	0.31167	0.67743	0.71862	0.01999	0.77457	0.16648	0.89594	0.01074	0.3282	0.17739	0.23735	0.19392	0.00346	0.00389	0.10143	0.06585	0.95683	0.07879	0	0.0417	0.74833	0.80428	0.00032	0.02696	0.03154	0.79107	0.95486
RID01845	H19	ABCB1	0.53221	0.14037	0.1546	0.19162	0.17774	0.32316	0.90127	0.95841	0.16266	0.03494	0.00659	0.03754	0.07916	0.29232	0.55744	0.15205	0.07772	0.62126	0.47152	0.02815	0.25221	0.32846	0.26974	0.10216	0.55448	0.62068	0.7828	0.28229	0.00237	0.59018	0.36562	0.77097	0.004
RID01846	E2F1	H19	0.45329	0.38797	0.20886	0.70845	0.94752	0.88454	0.68059	0.65543	0.66159	0.16041	0.10847	0.0131	0.8198	0.14022	0	0.80842	2e-05	0.30132	0.92264	0.80356	0.02448	0.04002	0.50207	0.99221	0.00378	0.06701	0	0.0096	0.30111	0.73814	0.04465	0.44438	0.79755
RID01847	MYC	SNHG12	0	0.0025	0	0.00012	0.4486	0.00318	0.16755	0.98595	0.56378	0.0686	0.00136	0.35965	0.79961	0	7e-04	0.0018	0.87612	0.44074	0.87868	0	0.4256	0.88523	0.04416	0.6511	0.62854	0.00067	0.00048	0.00593	0.08769	0.85632	8e-05	0.60502	0.05301
RID01848	SNHG12	MMP13	0.01481	0.25401	0.97171	0.07464	0.88465	0.03364	0.64744	0.09821	0.50428	0.03538	0	0.59844	0.68724	0.14738	4e-05	0.01821	0.48292	0.07171	0.43819	0.49014	0.25593	0.43626	0.22727	0.55286	0.37637	0.40554	0.88351	0.09734	0.34009	0.06843	0.43321	0.40332	0.74759
RID01849	HOTAIR	MTOR	0.52744	7e-05	0.02842	1e-05	0.03249	0.14292	0.12104	0.01007	0.57952	0.00741	0.71174	0	0	0.81237	0.0209	0.40899	0.02688	0.00781	0.38863	0.14909	0.0123	0.94418	0.11195	0.00737	0.34323	0.0563	0.00043	0.01375	0.12157	0.74695	0.33967	0.15604	0.16381
